Codigo Regiao do Pais;Regiao do Pais;Codigo UF;UF;Codigo Macrorregiao de Saude;Macrorregiao de Saude;Codigo Regiao de Saude;Regiao de Saude;CD_MN_RESI;Municipio;Populacao Estimada IBGE 2022;Regiao de Saude
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510335;Confresa;35.075;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510860;Vila Rica;19.888;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510677;Porto Alegre do Norte;12.127;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510777;Santa Terezinha;7.596;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510735;Sao Jose do Xingu;5.964;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510269;Canabrava do Norte;4.485;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51003;ARAGUAIA XINGU;510774;Santa Cruz do Xingu;2.661;ARAGUAIA XINGU
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510350;Diamantino;21.941;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510590;Nobres;15.492;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510770;Rosario Oeste;15.453;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510730;Sao Jose do Rio Claro;14.911;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510050;Alto Paraguai;8.009;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510600;Nortelandia;5.956;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51004;CENTRO NORTE;510890;Nova Maringa;5.846;CENTRO NORTE
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510180;Barra do Garcas;69.210;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510625;Nova Xavantina;24.345;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510260;Campinapolis;15.347;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510665;Pontal do Araguaia;6.932;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510628;Novo Sao Joaquim;6.919;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510390;General Carneiro;6.037;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510820;Torixoreu;4.164;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510100;Araguaiana;3.795;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510719;Ribeiraozinho;2.593;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51005;GARCAS ARAGUAIA;510670;Ponte Branca;2.008;GARCAS ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510020;Agua Boa;29.219;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510706;Querencia;26.769;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510270;Canarana;25.858;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510718;Ribeirao Cascalheira;10.089;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510385;Gaucha do Norte;8.642;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510185;Bom Jesus do Araguaia;7.280;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510310;Cocalinho;6.220;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51006;MEDIO ARAGUAIA;510617;Nova Nazare;4.200;MEDIO ARAGUAIA
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510795;Tangara da Serra;106.434;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510263;Campo Novo do Parecis;45.899;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510170;Barra do Bugres;29.403;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510787;Sapezal;28.944;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510623;Nova Olimpia;16.352;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510130;Arenapolis;10.576;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510345;Denise;7.014;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510885;Nova Marilandia;3.529;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510685;Porto Estrela;3.224;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51007;MEDIO NORTE MATOGROSSENSE;510726;Santo Afonso;2.519;MEDIO NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510515;Juina;45.869;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510325;Colniza;25.766;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510140;Aripuana;24.626;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510190;Brasnorte;17.004;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510337;Cotriguacu;11.011;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510517;Juruena;10.213;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5106;MACRORREGIAO CENTRO-NOROESTE;51008;NOROESTE MATOGROSSENSE;510285;Castanheira;7.506;NOROESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51009;NORTE ARAGUAIA KARAJA;510785;Sao Felix do Araguaia;13.621;NORTE ARAGUAIA KARAJA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51009;NORTE ARAGUAIA KARAJA;510035;Alto Boa Vista;5.715;NORTE ARAGUAIA KARAJA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51009;NORTE ARAGUAIA KARAJA;510530;Luciara;2.509;NORTE ARAGUAIA KARAJA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51009;NORTE ARAGUAIA KARAJA;510631;Novo Santo Antonio;2.015;NORTE ARAGUAIA KARAJA
5;Centro-Oeste;51;Mato Grosso;5104;MACRORREGIAO LESTE;51009;NORTE ARAGUAIA KARAJA;510788;Serra Nova Dourada;1.800;NORTE ARAGUAIA KARAJA
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51010;NORTE MATOGROSSENSE;510320;Colider;31.370;NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51010;NORTE MATOGROSSENSE;510621;Nova Canaa do Norte;11.707;NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51010;NORTE MATOGROSSENSE;510558;Marcelandia;11.396;NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51010;NORTE MATOGROSSENSE;510455;Itauba;5.020;NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51010;NORTE MATOGROSSENSE;510880;Nova Guarita;4.590;NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51010;NORTE MATOGROSSENSE;510619;Nova Santa Helena;4.239;NORTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510250;Caceres;89.681;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510562;Mirassol d'Oeste;26.785;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510710;Sao Jose dos Quatro Marcos;17.849;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510125;Araputanga;14.786;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510682;Porto Esperidiao;10.204;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510343;Curvelandia;4.903;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510523;Lambari D'Oeste;4.790;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510720;Rio Branco;4.535;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510775;Salto do Ceu;3.679;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510395;Gloria D'Oeste;2.905;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510450;Indiavai;2.213;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51011;OESTE MATOGROSSENSE;510715;Reserva do Cabacal;2.122;OESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510675;Pontes e Lacerda;52.018;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510330;Comodoro;18.238;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510550;Vila Bela da Santissima Trindade;16.774;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510268;Campos de Julio;8.822;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510500;Jauru;8.367;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510618;Nova Lacerda;6.670;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510336;Conquista D'Oeste;3.760;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510757;Rondolandia;3.505;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510380;Figueiropolis D'Oeste;3.187;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5102;MACRORREGIAO OESTE;51012;SUDOESTE MATOGROSSENSE;510835;Vale de Sao Domingos;2.904;SUDOESTE MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510760;Rondonopolis;244.911;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510704;Primavera do Leste;85.146;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510267;Campo Verde;44.585;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510480;Jaciara;28.569;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510630;Paranatinga;26.423;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510700;Poxoreu;23.283;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510637;Pedra Preta;18.066;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510030;Alto Araguaia;17.193;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510040;Alto Garcas;13.052;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510460;Itiquira;12.236;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510520;Juscimeira;11.480;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510420;Guiratinga;10.966;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510060;Alto Taquari;10.904;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510360;Dom Aquino;7.872;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510740;Sao Pedro da Cipa;4.191;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510779;Santo Antonio do Leste;4.099;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510810;Tesouro;3.025;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510729;Sao Jose do Povo;2.875;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5101;MACRORREGIAO SUL;51013;SUL MATOGROSSENSE;510120;Araguainha;1.010;SUL MATOGROSSENSE
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510790;Sinop;196312;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510792;Sorriso;110.635;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510525;Lucas do Rio Verde;83.798;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510622;Nova Mutum;55.839;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510800;Tapurah;14.370;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510850;Vera;12.800;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510624;Nova Ubirata;11.530;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510370;Feliz Natal;10.521;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510305;Claudia;9.593;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510452;Ipiranga do Norte;7.815;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510454;Itanhanga;7.539;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510724;Santa Carmem;5.374;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510830;Uniao do Sul;3.838;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510776;Santa Rita do Trivelato;3.276;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51014;TELES PIRES;510183;Boa Esperanca Do Norte;0;TELES PIRES
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51015;VALE DO PEIXOTO;510642;Peixoto de Azevedo;32.714;VALE DO PEIXOTO
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51015;VALE DO PEIXOTO;510410;Guaranta do Norte;31.024;VALE DO PEIXOTO
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51015;VALE DO PEIXOTO;510560;Matupa;20.091;VALE DO PEIXOTO
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51015;VALE DO PEIXOTO;510805;Terra Nova do Norte;10.616;VALE DO PEIXOTO
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51015;VALE DO PEIXOTO;510626;Novo Mundo;6.520;VALE DO PEIXOTO
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51016;VALE DOS ARINOS;510510;Juara;34.906;VALE DOS ARINOS
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51016;VALE DOS ARINOS;510794;Tabapora;9.818;VALE DOS ARINOS
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51016;VALE DOS ARINOS;510680;Porto dos Gauchos;5.593;VALE DOS ARINOS
5;Centro-Oeste;51;Mato Grosso;5103;MACRORREGIAO NORTE;51016;VALE DOS ARINOS;510627;Novo Horizonte do Norte;3.349;VALE DOS ARINOS
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520870;Goiania;1.437.366;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;522140;Trindade;142.431;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520880;Goianira;71.916;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521000;Inhumas;52.204;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521450;Neropolis;31.932;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520920;Guapo;19.545;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520005;Abadia de Goias;19.128;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520130;Anicuns;18.503;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521680;Petrolina de Goias;9.573;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521500;Nova Veneza;9.481;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521440;Nazario;8.189;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521140;Itaucu;7.736;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521973;Santo Antonio de Goias;7.386;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521990;Sao Francisco de Goias;6.378;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521910;Santa Barbara de Goias;6.149;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520520;Caturai;5.184;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521056;Itaguari;4.963;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521540;Ouro Verde de Goias;4.057;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;522100;Taquaral de Goias;4.026;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520360;Brazabrantes;3.992;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520160;Aracu;3.799;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520460;Campestre de Goias;3.755;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520280;Avelinopolis;2.868;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521950;Santa Rosa de Goias;2.820;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;520680;Damolandia;2.724;CENTRAL
5;Centro-Oeste;52;Goias;5208;MACRORREGIAO CENTRO-OESTE;52001;CENTRAL;521205;Jesupolis;2.123;CENTRAL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520140;Aparecida de Goiania;527.796;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;522045;Senador Canedo;155.635;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520330;Bela Vista de Goias;34.445;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520970;Hidrolandia;27.742;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;521710;Piracanjuba;24.883;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;522060;Silvania;22.245;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;521770;Pontalina;18.309;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520995;Indiara;17.061;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;521530;Orizona;16.399;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;522200;Vianopolis;14.956;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520180;Aragoiania;11.890;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520740;Edeia;11.747;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520355;Bonfinopolis;10.296;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;522205;Vicentinopolis;8.768;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;521230;Leopoldo de Bulhoes;8.745;CENTRO SUL
5;Centro-Oeste;52;Goias;5210;MACRORREGIAO CENTRO SUDESTE;52002;CENTRO SUL;520545;Cezarina;8.090;CENTRO SUL
